Date,Close/Last,Volume,Open,High,Low
02/09/2021,$160.67,709488,$158.00,$162.14,$157.40
02/08/2021,$158.44,957805,$158.38,$160.02,$157.56
02/05/2021,$157.28,877852,$159.98,$160.25,$156.50
02/04/2021,$158.48,852725,$156.53,$159.54,$155.51
02/03/2021,$155.28,1226912,$155.11,$156.33,$152.135
02/02/2021,$154.08,1569168,$151.87,$156.58,$151.08
02/01/2021,$150.97,1671692,$151.13,$155.50,$150.031
01/29/2021,$149.14,1292829,$153.00,$154.55,$148.28
01/28/2021,$153.34,1634734,$149.62,$154.67,$148.50
01/27/2021,$147.93,3368420,$152.65,$154.45,$143.15
01/26/2021,$157.63,824708,$160.01,$160.11,$156.56
01/25/2021,$159.66,1847073,$163.68,$164.6736,$156.385
01/22/2021,$163.76,660132,$165.59,$166.45,$163.15
01/21/2021,$166.68,472060,$165.02,$167.78,$165.02
01/20/2021,$165.18,497308,$166.04,$166.48,$164.21
01/19/2021,$165.93,951302,$165.11,$167.12,$163.19
01/15/2021,$165.25,907069,$167.40,$168.00,$164.94
01/14/2021,$168.83,879845,$172.91,$172.91,$167.75
01/13/2021,$171.76,880791,$176.02,$176.11,$171.25
01/12/2021,$176.67,1101040,$170.84,$177.92,$170.695
01/11/2021,$171.02,1186264,$167.95,$173.85,$167.35
01/08/2021,$170.06,864474,$168.31,$171.07,$168.095
01/07/2021,$167.67,993180,$165.96,$168.80,$164.60
01/06/2021,$166.25,1583996,$157.21,$166.79,$157.21
01/05/2021,$157.17,619515,$156.23,$158.14,$155.34
01/04/2021,$157.34,849103,$157.90,$159.57,$155.96
12/31/2020,$157.51,621014,$157.07,$157.67,$155.52
12/30/2020,$157.66,599643,$156.64,$159.70,$156.64
12/29/2020,$156.69,704278,$159.13,$159.42,$156.185
12/28/2020,$158.80,863304,$161.31,$162.64,$158.27
12/24/2020,$160.68,308013,$159.86,$160.98,$158.93
12/23/2020,$159.29,606553,$158.68,$160.4599,$158.41
12/22/2020,$159.40,780419,$160.42,$161.18,$158.68
12/21/2020,$160.49,1075179,$158.44,$160.58,$156.69
12/18/2020,$159.99,1478296,$159.97,$161.045,$158.76
12/17/2020,$160.34,1347849,$162.05,$163.70,$160.00
12/16/2020,$161.32,1242717,$159.95,$161.931,$158.31
12/15/2020,$159.84,1050425,$157.90,$159.94,$156.11
12/14/2020,$157.56,961877,$158.61,$161.33,$157.30
12/11/2020,$157.66,906915,$158.02,$160.90,$156.43
12/10/2020,$158.22,841438,$156.25,$158.62,$154.56
12/09/2020,$157.95,1275343,$152.99,$158.42,$152.51
12/08/2020,$152.78,1135287,$152.69,$153.06,$148.96
12/07/2020,$153.68,985880,$151.61,$153.72,$151.00
